tract_geoid,county_name,tier,households,lmi_flag,lmi_basis,is_in_catchment,lenders_originating,all_applications,all_originations,all_origination_amt,subject_originations,subject_origination_amt,capture_rate_pct,competitor_originations,competitor_origination_amt
55073000400,Marathon County,metro,2796,True,ffiec_ratio,True,41,193.0,138.0,18390000.0,7.0,835000.0,5.072,131.0,17555000.0
17179021603,Tazewell County,metro,2201,False,ffiec_ratio,False,32,202.0,132.0,28280000.0,1.0,25000.0,0.758,131.0,28255000.0
17091010500,Kankakee County,metro,2352,False,ffiec_ratio,False,56,200.0,131.0,30885000.0,0.0,0.0,0.0,131.0,30885000.0
17179021201,Tazewell County,metro,1710,False,ffiec_ratio,False,47,177.0,131.0,30865000.0,0.0,0.0,0.0,131.0,30865000.0
17097860105,Lake County,metro,1822,False,ffiec_ratio,False,54,237.0,132.0,33120000.0,1.0,265000.0,0.758,131.0,32855000.0
17133600402,Monroe County,metro,1798,False,ffiec_ratio,False,51,193.0,135.0,31135000.0,4.0,420000.0,2.963,131.0,30715000.0
55135100300,Waupaca County,rural,1752,False,ffiec_ratio,False,41,197.0,132.0,19730000.0,1.0,105000.0,0.758,131.0,19625000.0
17097861604,Lake County,metro,2034,False,ffiec_ratio,False,58,227.0,132.0,36290000.0,1.0,425000.0,0.758,131.0,35865000.0
17167003802,Sangamon County,metro,2789,False,ffiec_ratio,False,36,178.0,131.0,19625000.0,0.0,0.0,0.0,131.0,19625000.0
55015020600,Calumet County,metro,2224,False,ffiec_ratio,True,54,185.0,137.0,19295000.0,7.0,745000.0,5.109,130.0,18550000.0
55021970402,Columbia County,metro,1589,True,ffiec_ratio,True,39,215.0,135.0,21145000.0,5.0,705000.0,3.704,130.0,20440000.0
55035001300,Eau Claire County,metro,2196,False,ffiec_ratio,True,41,184.0,131.0,36405000.0,1.0,55000.0,0.763,130.0,36350000.0
55133203703,Waukesha County,metro,1250,False,ffiec_ratio,True,46,174.0,135.0,56135000.0,5.0,1975000.0,3.704,130.0,54160000.0
55055100301,Jefferson County,micro,1487,False,ffiec_ratio,True,45,197.0,141.0,37895000.0,11.0,12285000.0,7.801,130.0,25610000.0
55025011302,Dane County,metro,1477,False,ffiec_ratio,True,41,178.0,131.0,38725000.0,1.0,205000.0,0.763,130.0,38520000.0
55059002200,Kenosha County,metro,1357,False,ffiec_ratio,True,50,198.0,133.0,22045000.0,3.0,615000.0,2.256,130.0,21430000.0
17111871311,McHenry County,metro,1842,False,ffiec_ratio,True,58,206.0,130.0,26730000.0,0.0,0.0,0.0,130.0,26730000.0
17031804403,Cook County,metro,2792,False,ffiec_ratio,True,61,249.0,132.0,81200000.0,2.0,110000.0,1.515,130.0,81090000.0
55015020500,Calumet County,metro,2362,False,ffiec_ratio,True,49,178.0,135.0,43605000.0,5.0,865000.0,3.704,130.0,42740000.0
55101000904,Racine County,metro,1985,False,ffiec_ratio,True,48,203.0,132.0,27340000.0,2.0,150000.0,1.515,130.0,27190000.0
17031830400,Cook County,metro,1618,True,ffiec_ratio,False,58,293.0,131.0,15465000.0,1.0,125000.0,0.763,130.0,15340000.0
17197880305,Will County,metro,1690,False,ffiec_ratio,False,53,189.0,130.0,52250000.0,0.0,0.0,0.0,130.0,52250000.0
17111870502,McHenry County,metro,1863,False,ffiec_ratio,False,56,252.0,130.0,26890000.0,0.0,0.0,0.0,130.0,26890000.0
17031070600,Cook County,metro,1377,False,ffiec_ratio,False,61,204.0,130.0,84970000.0,0.0,0.0,0.0,130.0,84970000.0
55081950400,Monroe County,micro,1914,False,ffiec_ratio,False,52,218.0,130.0,20680000.0,0.0,0.0,0.0,130.0,20680000.0
17141961200,Ogle County,micro,2696,False,ffiec_ratio,False,48,182.0,130.0,19760000.0,0.0,0.0,0.0,130.0,19760000.0
55087012902,Outagamie County,metro,1616,False,ffiec_ratio,True,36,164.0,134.0,34160000.0,5.0,795000.0,3.731,129.0,33365000.0
55079005500,Milwaukee County,metro,1316,False,ffiec_ratio,True,52,203.0,132.0,30200000.0,3.0,485000.0,2.273,129.0,29715000.0
55131440105,Washington County,metro,1456,False,ffiec_ratio,True,52,210.0,135.0,36495000.0,6.0,950000.0,4.444,129.0,35545000.0
55071005200,Manitowoc County,micro,2096,False,ffiec_ratio,True,41,199.0,131.0,19365000.0,2.0,230000.0,1.527,129.0,19135000.0
17089851913,Kane County,metro,2189,False,ffiec_ratio,True,52,184.0,130.0,36640000.0,1.0,35000.0,0.769,129.0,36605000.0
55139002402,Winnebago County,metro,2499,False,ffiec_ratio,True,41,194.0,139.0,45845000.0,10.0,2620000.0,7.194,129.0,43225000.0
17163503413,St. Clair County,metro,2551,False,ffiec_ratio,True,52,214.0,129.0,21165000.0,0.0,0.0,0.0,129.0,21165000.0
55025010903,Dane County,metro,1950,False,ffiec_ratio,True,39,168.0,133.0,46315000.0,4.0,1860000.0,3.008,129.0,44455000.0
17089854002,Kane County,metro,2082,False,ffiec_ratio,True,54,221.0,129.0,25575000.0,0.0,0.0,0.0,129.0,25575000.0
55087012505,Outagamie County,metro,2432,False,ffiec_ratio,True,44,183.0,138.0,47210000.0,9.0,2855000.0,6.522,129.0,44355000.0
55133202201,Waukesha County,metro,1450,False,ffiec_ratio,True,45,185.0,133.0,31975000.0,4.0,410000.0,3.008,129.0,31565000.0
55025011700,Dane County,metro,1468,False,ffiec_ratio,False,35,185.0,130.0,37790000.0,1.0,65000.0,0.769,129.0,37725000.0
17019001205,Champaign County,metro,3378,False,ffiec_ratio,False,50,191.0,129.0,46105000.0,0.0,0.0,0.0,129.0,46105000.0
55131430100,Washington County,metro,2076,False,ffiec_ratio,False,53,189.0,134.0,33610000.0,5.0,1385000.0,3.731,129.0,32225000.0
17097864303,Lake County,metro,1543,False,ffiec_ratio,False,55,195.0,129.0,44275000.0,0.0,0.0,0.0,129.0,44275000.0
17027900602,Clinton County,metro,2704,False,ffiec_ratio,False,41,175.0,129.0,23695000.0,0.0,0.0,0.0,129.0,23695000.0
17197880422,Will County,metro,1596,False,ffiec_ratio,False,62,218.0,129.0,40035000.0,0.0,0.0,0.0,129.0,40035000.0
17197880309,Will County,metro,1755,False,ffiec_ratio,False,53,218.0,129.0,55265000.0,0.0,0.0,0.0,129.0,55265000.0
55109120402,St. Croix County,metro,1805,False,ffiec_ratio,False,53,233.0,148.0,57300000.0,19.0,9795000.0,12.838,129.0,47505000.0
17097864203,Lake County,metro,1580,False,ffiec_ratio,False,59,202.0,130.0,29310000.0,1.0,45000.0,0.769,129.0,29265000.0
17089852805,Kane County,metro,2047,False,ffiec_ratio,False,58,211.0,129.0,31535000.0,0.0,0.0,0.0,129.0,31535000.0
17163503906,St. Clair County,metro,1984,False,ffiec_ratio,False,46,196.0,132.0,25940000.0,3.0,415000.0,2.273,129.0,25525000.0
55025010300,Dane County,metro,1809,False,ffiec_ratio,True,24,179.0,129.0,47215000.0,1.0,445000.0,0.775,128.0,46770000.0
17097863902,Lake County,metro,3002,True,ffiec_ratio,True,54,193.0,128.0,89650000.0,0.0,0.0,0.0,128.0,89650000.0
17201000512,Winnebago County,metro,2324,False,ffiec_ratio,True,48,189.0,129.0,25645000.0,1.0,2505000.0,0.775,128.0,23140000.0
55133202301,Waukesha County,metro,1682,False,ffiec_ratio,True,52,198.0,135.0,30765000.0,7.0,985000.0,5.185,128.0,29780000.0
17019005601,Champaign County,metro,2688,True,ffiec_ratio,False,44,189.0,128.0,21530000.0,0.0,0.0,0.0,128.0,21530000.0
55105002602,Rock County,metro,1890,False,ffiec_ratio,False,46,208.0,132.0,27590000.0,4.0,1090000.0,3.03,128.0,26500000.0
17093890601,Kendall County,metro,1463,False,ffiec_ratio,False,54,200.0,128.0,36900000.0,0.0,0.0,0.0,128.0,36900000.0
17179021701,Tazewell County,metro,2280,False,ffiec_ratio,False,41,192.0,128.0,20450000.0,0.0,0.0,0.0,128.0,20450000.0
55043961100,Grant County,micro,1717,False,ffiec_ratio,False,29,164.0,128.0,21770000.0,0.0,0.0,0.0,128.0,21770000.0
17043846504,DuPage County,metro,2325,False,ffiec_ratio,False,59,207.0,128.0,67900000.0,0.0,0.0,0.0,128.0,67900000.0
17197880432,Will County,metro,1248,False,ffiec_ratio,False,52,233.0,128.0,37990000.0,0.0,0.0,0.0,128.0,37990000.0
17089850709,Kane County,metro,1566,False,ffiec_ratio,False,55,214.0,128.0,42200000.0,0.0,0.0,0.0,128.0,42200000.0
17097864410,Lake County,metro,1683,False,ffiec_ratio,False,55,223.0,129.0,52765000.0,1.0,375000.0,0.775,128.0,52390000.0
55039041600,Fond du Lac County,metro,2433,False,ffiec_ratio,False,50,205.0,131.0,21935000.0,3.0,705000.0,2.29,128.0,21230000.0
17097864403,Lake County,metro,2138,False,ffiec_ratio,False,66,206.0,128.0,108760000.0,0.0,0.0,0.0,128.0,108760000.0
55017011200,Chippewa County,metro,2622,False,ffiec_ratio,True,36,190.0,130.0,26830000.0,3.0,355000.0,2.308,127.0,26475000.0
55025011504,Dane County,metro,2418,False,ffiec_ratio,True,37,185.0,128.0,28640000.0,1.0,85000.0,0.781,127.0,28555000.0
55125950501,Vilas County,rural,1535,False,ffiec_ratio,True,52,196.0,131.0,32105000.0,4.0,530000.0,3.053,127.0,31575000.0
17031842300,Cook County,metro,1816,False,ffiec_ratio,True,59,203.0,128.0,68090000.0,1.0,595000.0,0.781,127.0,67495000.0
55055100100,Jefferson County,micro,2121,False,ffiec_ratio,True,49,195.0,133.0,24565000.0,6.0,760000.0,4.511,127.0,23805000.0
55027961100,Dodge County,micro,1581,False,ffiec_ratio,True,48,186.0,127.0,25895000.0,0.0,0.0,0.0,127.0,25895000.0
17043841401,DuPage County,metro,2208,False,ffiec_ratio,False,67,220.0,127.0,28885000.0,0.0,0.0,0.0,127.0,28885000.0
17203030400,Woodford County,metro,2071,False,ffiec_ratio,False,29,163.0,127.0,25465000.0,0.0,0.0,0.0,127.0,25465000.0
17111871600,McHenry County,metro,2132,False,ffiec_ratio,False,53,187.0,128.0,31240000.0,1.0,215000.0,0.781,127.0,31025000.0
17031824105,Cook County,metro,2770,False,ffiec_ratio,False,61,219.0,127.0,36985000.0,0.0,0.0,0.0,127.0,36985000.0
17197883307,Will County,metro,1541,False,ffiec_ratio,False,51,201.0,127.0,31145000.0,0.0,0.0,0.0,127.0,31145000.0
17111871404,McHenry County,metro,1621,False,ffiec_ratio,False,59,214.0,127.0,30025000.0,0.0,0.0,0.0,127.0,30025000.0
17097863202,Lake County,metro,2019,False,ffiec_ratio,False,62,215.0,127.0,48565000.0,0.0,0.0,0.0,127.0,48565000.0
17043845807,DuPage County,metro,2451,False,ffiec_ratio,False,64,208.0,128.0,45930000.0,1.0,55000.0,0.781,127.0,45875000.0
55089630201,Ozaukee County,metro,2088,False,ffiec_ratio,True,51,197.0,139.0,30765000.0,13.0,2875000.0,9.353,126.0,27890000.0
55079000202,Milwaukee County,metro,2489,False,ffiec_ratio,True,62,251.0,133.0,43835000.0,7.0,1525000.0,5.263,126.0,42310000.0
55133201402,Waukesha County,metro,2123,False,ffiec_ratio,True,48,188.0,129.0,25995000.0,3.0,345000.0,2.326,126.0,25650000.0
55131470203,Washington County,metro,2639,False,ffiec_ratio,True,55,213.0,136.0,41340000.0,10.0,3460000.0,7.353,126.0,37880000.0
55089630202,Ozaukee County,metro,2472,False,ffiec_ratio,True,48,201.0,138.0,45110000.0,12.0,2260000.0,8.696,126.0,42850000.0
17031080300,Cook County,metro,3479,False,ffiec_ratio,True,57,199.0,127.0,75745000.0,1.0,315000.0,0.787,126.0,75430000.0
17161020800,Rock Island County,metro,1964,False,ffiec_ratio,False,43,186.0,126.0,14000000.0,0.0,0.0,0.0,126.0,14000000.0
17119403200,Madison County,metro,2243,True,ffiec_ratio,False,43,184.0,126.0,17350000.0,0.0,0.0,0.0,126.0,17350000.0
17031824602,Cook County,metro,2503,False,ffiec_ratio,False,64,231.0,127.0,24205000.0,1.0,255000.0,0.787,126.0,23950000.0
17031031700,Cook County,metro,3341,False,ffiec_ratio,False,53,192.0,126.0,67620000.0,0.0,0.0,0.0,126.0,67620000.0
17197880304,Will County,metro,1588,False,ffiec_ratio,False,64,188.0,127.0,50415000.0,1.0,205000.0,0.787,126.0,50210000.0
17031803500,Cook County,metro,2164,False,ffiec_ratio,False,56,169.0,127.0,44465000.0,1.0,1445000.0,0.787,126.0,43020000.0
17031819700,Cook County,metro,1817,False,ffiec_ratio,False,53,198.0,127.0,64685000.0,1.0,95000.0,0.787,126.0,64590000.0
55127000600,Walworth County,micro,2007,False,ffiec_ratio,True,53,210.0,127.0,25415000.0,2.0,310000.0,1.575,125.0,25105000.0
55035001402,Eau Claire County,metro,1828,True,ffiec_ratio,True,44,177.0,130.0,42340000.0,5.0,575000.0,3.846,125.0,41765000.0
55063010403,La Crosse County,metro,2916,False,ffiec_ratio,True,40,170.0,127.0,32055000.0,2.0,490000.0,1.575,125.0,31565000.0
55079091100,Milwaukee County,metro,1635,False,ffiec_ratio,True,46,166.0,131.0,45575000.0,6.0,2070000.0,4.58,125.0,43505000.0
55133203402,Waukesha County,metro,1653,False,ffiec_ratio,True,50,192.0,129.0,37015000.0,4.0,1230000.0,3.101,125.0,35785000.0
17031080100,Cook County,metro,4496,False,ffiec_ratio,True,56,220.0,125.0,78685000.0,0.0,0.0,0.0,125.0,78685000.0
55115100800,Shawano County,micro,1825,False,ffiec_ratio,True,32,179.0,131.0,25365000.0,6.0,560000.0,4.58,125.0,24805000.0
55015020303,Calumet County,metro,1579,False,ffiec_ratio,True,45,170.0,128.0,23050000.0,3.0,545000.0,2.344,125.0,22505000.0
55133200700,Waukesha County,metro,1662,False,ffiec_ratio,True,51,195.0,128.0,34360000.0,3.0,1045000.0,2.344,125.0,33315000.0
55105002400,Rock County,metro,1429,False,ffiec_ratio,True,45,175.0,132.0,28540000.0,7.0,905000.0,5.303,125.0,27635000.0
55083101000,Oconto County,metro,1931,True,ffiec_ratio,True,51,195.0,133.0,23755000.0,8.0,1500000.0,6.015,125.0,22255000.0
55079160203,Milwaukee County,metro,3114,False,ffiec_ratio,True,44,191.0,128.0,39920000.0,3.0,735000.0,2.344,125.0,39185000.0
17113005700,McLean County,metro,1964,False,ffiec_ratio,False,40,182.0,125.0,19355000.0,0.0,0.0,0.0,125.0,19355000.0
55017010900,Chippewa County,metro,2371,True,ffiec_ratio,False,40,176.0,126.0,22280000.0,1.0,145000.0,0.794,125.0,22135000.0
17043846304,DuPage County,metro,1966,False,ffiec_ratio,False,56,191.0,126.0,79040000.0,1.0,305000.0,0.794,125.0,78735000.0
17201004200,Winnebago County,metro,2289,False,ffiec_ratio,False,52,183.0,126.0,22210000.0,1.0,75000.0,0.794,125.0,22135000.0
17097864408,Lake County,metro,2754,False,ffiec_ratio,False,66,196.0,125.0,47835000.0,0.0,0.0,0.0,125.0,47835000.0
17031063200,Cook County,metro,4821,False,ffiec_ratio,False,50,194.0,125.0,49145000.0,0.0,0.0,0.0,125.0,49145000.0
55063010102,La Crosse County,metro,1953,False,ffiec_ratio,False,40,168.0,128.0,30480000.0,3.0,435000.0,2.344,125.0,30045000.0
55073001204,Marathon County,metro,1908,False,ffiec_ratio,False,41,189.0,126.0,29420000.0,1.0,165000.0,0.794,125.0,29255000.0
17143003404,Peoria County,metro,3523,False,ffiec_ratio,False,41,178.0,125.0,54715000.0,0.0,0.0,0.0,125.0,54715000.0
55095960701,Polk County,rural,1681,False,ffiec_ratio,False,48,184.0,127.0,25765000.0,2.0,230000.0,1.575,125.0,25535000.0
55045960300,Green County,metro,1945,False,ffiec_ratio,False,44,184.0,127.0,28835000.0,2.0,180000.0,1.575,125.0,28655000.0
55021970300,Columbia County,metro,1902,True,ffiec_ratio,False,48,199.0,127.0,45305000.0,2.0,220000.0,1.575,125.0,45085000.0
17043840201,DuPage County,metro,2572,False,ffiec_ratio,True,55,205.0,125.0,37555000.0,1.0,435000.0,0.8,124.0,37120000.0
55101002701,Racine County,metro,1548,False,ffiec_ratio,True,47,198.0,131.0,31905000.0,7.0,1355000.0,5.344,124.0,30550000.0
55027960600,Dodge County,micro,1537,False,ffiec_ratio,True,46,200.0,126.0,26410000.0,2.0,210000.0,1.587,124.0,26200000.0
55079185200,Milwaukee County,metro,2351,False,ffiec_ratio,True,50,201.0,126.0,22070000.0,2.0,180000.0,1.587,124.0,21890000.0
55087011501,Outagamie County,metro,1368,True,ffiec_ratio,True,48,160.0,125.0,25975000.0,1.0,75000.0,0.8,124.0,25900000.0
55087011902,Outagamie County,metro,1843,False,ffiec_ratio,True,41,159.0,124.0,24740000.0,0.0,0.0,0.0,124.0,24740000.0
55087011502,Outagamie County,metro,1906,False,ffiec_ratio,True,53,186.0,127.0,40665000.0,3.0,395000.0,2.362,124.0,40270000.0
17031833000,Cook County,metro,3527,False,ffiec_ratio,True,56,202.0,126.0,182460000.0,2.0,720000.0,1.587,124.0,181740000.0
17097863801,Lake County,metro,1997,False,ffiec_ratio,True,56,189.0,125.0,45575000.0,1.0,165000.0,0.8,124.0,45410000.0
17031823803,Cook County,metro,2652,False,ffiec_ratio,False,52,212.0,124.0,30430000.0,0.0,0.0,0.0,124.0,30430000.0
17085020200,Jo Daviess County,rural,2058,False,ffiec_ratio,False,28,171.0,124.0,18370000.0,0.0,0.0,0.0,124.0,18370000.0
55083101302,Oconto County,metro,1796,False,ffiec_ratio,False,44,177.0,135.0,25855000.0,11.0,1565000.0,8.148,124.0,24290000.0
17167003300,Sangamon County,metro,2185,False,ffiec_ratio,False,37,164.0,124.0,16160000.0,0.0,0.0,0.0,124.0,16160000.0
17097860807,Lake County,metro,1788,False,ffiec_ratio,False,55,203.0,124.0,25340000.0,0.0,0.0,0.0,124.0,25340000.0
17143004902,Peoria County,metro,2193,False,ffiec_ratio,False,34,192.0,124.0,19110000.0,0.0,0.0,0.0,124.0,19110000.0
17197880109,Will County,metro,1855,False,ffiec_ratio,False,55,226.0,124.0,29100000.0,0.0,0.0,0.0,124.0,29100000.0
55111000402,Sauk County,micro,1690,False,ffiec_ratio,False,40,173.0,125.0,30155000.0,1.0,15000.0,0.8,124.0,30140000.0
17031828504,Cook County,metro,1534,True,ffiec_ratio,False,56,214.0,125.0,17585000.0,1.0,25000.0,0.8,124.0,17560000.0
17031825400,Cook County,metro,2533,False,ffiec_ratio,False,54,197.0,124.0,25730000.0,0.0,0.0,0.0,124.0,25730000.0
17179021606,Tazewell County,metro,2468,False,ffiec_ratio,False,35,172.0,124.0,65950000.0,0.0,0.0,0.0,124.0,65950000.0
17111871307,McHenry County,metro,1900,False,ffiec_ratio,False,50,180.0,124.0,29530000.0,0.0,0.0,0.0,124.0,29530000.0
17143004600,Peoria County,metro,2134,False,ffiec_ratio,False,32,182.0,124.0,14070000.0,0.0,0.0,0.0,124.0,14070000.0
17089852004,Kane County,metro,994,False,ffiec_ratio,False,47,186.0,125.0,67795000.0,1.0,905000.0,0.8,124.0,66890000.0
17161024102,Rock Island County,metro,2140,False,ffiec_ratio,False,43,180.0,124.0,25280000.0,0.0,0.0,0.0,124.0,25280000.0
17119402900,Madison County,metro,2404,False,ffiec_ratio,False,54,178.0,124.0,48180000.0,0.0,0.0,0.0,124.0,48180000.0
17097860600,Lake County,metro,3271,True,ffiec_ratio,True,49,228.0,123.0,24395000.0,0.0,0.0,0.0,123.0,24395000.0
55009020704,Brown County,metro,3881,False,ffiec_ratio,True,41,194.0,134.0,25680000.0,11.0,2255000.0,8.209,123.0,23425000.0
17031804606,Cook County,metro,2443,False,ffiec_ratio,True,52,195.0,123.0,34175000.0,0.0,0.0,0.0,123.0,34175000.0
17043841102,DuPage County,metro,2156,False,ffiec_ratio,True,54,192.0,123.0,24895000.0,0.0,0.0,0.0,123.0,24895000.0
55035000600,Eau Claire County,metro,2373,True,ffiec_ratio,True,36,189.0,124.0,20710000.0,1.0,15000.0,0.806,123.0,20695000.0
55117000900,Sheboygan County,metro,2463,False,ffiec_ratio,True,52,195.0,123.0,16775000.0,0.0,0.0,0.0,123.0,16775000.0
55025011000,Dane County,metro,2077,False,ffiec_ratio,True,30,156.0,124.0,43330000.0,1.0,35000.0,0.806,123.0,43295000.0
17043846521,DuPage County,metro,1868,False,ffiec_ratio,False,64,174.0,125.0,49665000.0,2.0,610000.0,1.6,123.0,49055000.0
17031803010,Cook County,metro,1743,False,ffiec_ratio,False,59,186.0,124.0,33490000.0,1.0,105000.0,0.806,123.0,33385000.0
55081950900,Monroe County,micro,2104,False,ffiec_ratio,False,45,174.0,126.0,26050000.0,3.0,675000.0,2.381,123.0,25375000.0
17043845702,DuPage County,metro,1637,False,ffiec_ratio,False,67,180.0,123.0,50335000.0,0.0,0.0,0.0,123.0,50335000.0
17163503903,St. Clair County,metro,1453,False,ffiec_ratio,False,52,188.0,123.0,33675000.0,0.0,0.0,0.0,123.0,33675000.0
17031819000,Cook County,metro,1526,False,ffiec_ratio,False,49,166.0,123.0,60255000.0,0.0,0.0,0.0,123.0,60255000.0
55059000601,Kenosha County,metro,2062,False,ffiec_ratio,False,52,197.0,125.0,29225000.0,2.0,420000.0,1.6,123.0,28805000.0
17007010502,Boone County,metro,1940,False,ffiec_ratio,False,60,197.0,124.0,28830000.0,1.0,395000.0,0.806,123.0,28435000.0
17179021203,Tazewell County,metro,2425,False,ffiec_ratio,False,40,182.0,123.0,18395000.0,0.0,0.0,0.0,123.0,18395000.0
17031829902,Cook County,metro,2730,False,ffiec_ratio,False,55,322.0,123.0,31975000.0,0.0,0.0,0.0,123.0,31975000.0
17031828601,Cook County,metro,1689,False,ffiec_ratio,False,57,229.0,123.0,22565000.0,0.0,0.0,0.0,123.0,22565000.0
17031824505,Cook County,metro,2561,True,ffiec_ratio,False,59,196.0,123.0,24275000.0,0.0,0.0,0.0,123.0,24275000.0
17089851909,Kane County,metro,1664,False,ffiec_ratio,True,52,200.0,123.0,23525000.0,1.0,105000.0,0.813,122.0,23420000.0
55029100500,Door County,rural,1829,False,ffiec_ratio,True,39,176.0,126.0,37400000.0,4.0,690000.0,3.175,122.0,36710000.0
55005000500,Barron County,micro,2045,False,ffiec_ratio,True,35,160.0,122.0,22960000.0,0.0,0.0,0.0,122.0,22960000.0
17111871207,McHenry County,metro,1610,False,ffiec_ratio,True,57,180.0,122.0,29460000.0,0.0,0.0,0.0,122.0,29460000.0
55009001801,Brown County,metro,2248,False,ffiec_ratio,True,49,166.0,134.0,37050000.0,12.0,1970000.0,8.955,122.0,35080000.0
17163503211,St. Clair County,metro,1809,False,ffiec_ratio,True,57,212.0,126.0,26540000.0,4.0,1770000.0,3.175,122.0,24770000.0
55101000800,Racine County,metro,2003,False,ffiec_ratio,True,44,180.0,124.0,18140000.0,2.0,380000.0,1.613,122.0,17760000.0
55089660303,Ozaukee County,metro,1831,False,ffiec_ratio,True,46,191.0,132.0,50840000.0,10.0,6450000.0,7.576,122.0,44390000.0
55133203303,Waukesha County,metro,2064,False,ffiec_ratio,True,47,171.0,126.0,30870000.0,4.0,840000.0,3.175,122.0,30030000.0
55027960700,Dodge County,micro,2342,False,ffiec_ratio,True,45,174.0,126.0,37330000.0,4.0,440000.0,3.175,122.0,36890000.0
55021970500,Columbia County,metro,1682,True,ffiec_ratio,True,47,191.0,130.0,32620000.0,8.0,1750000.0,6.154,122.0,30870000.0
55025000205,Dane County,metro,2475,False,ffiec_ratio,True,32,169.0,122.0,57690000.0,0.0,0.0,0.0,122.0,57690000.0
55137960800,Waushara County,rural,1845,False,ffiec_ratio,True,49,205.0,129.0,20865000.0,7.0,845000.0,5.426,122.0,20020000.0
55025000700,Dane County,metro,1228,False,ffiec_ratio,True,34,149.0,123.0,41655000.0,1.0,435000.0,0.813,122.0,41220000.0
17031822000,Cook County,metro,1773,True,ffiec_ratio,False,46,187.0,122.0,18850000.0,0.0,0.0,0.0,122.0,18850000.0
